,model,retail_price,partner_price,category,brand
5345,VNX5800 Unisphere Unified Suite=IC,"$43,414","$32,126",Storage,EMC
5346,VNX7600 Unisphere Unified Suite=IC,"$66,347","$49,097",Storage,EMC
5347,VNX8000 Unisphere Unified Suite=IC,"$99,521","$73,646",Storage,EMC
5348,UNISPHERE UNIFIED & VNX OE VNX5300,"$8,194","$7,375",Storage,EMC
5349,UNISPHERE UPG FOR VNXOE & 5300UNI,"$6,555","$5,900",Storage,EMC
5350,UNISPHERE FOR UNIFIED FOR A VNX-5500,"$15,443","$11,428",Storage,EMC
5351,UNISPHERE UPG FOR UNIFIED VNX5500,"$12,354","$9,142",Storage,EMC
5352,UNISPHERE FOR UNIFIED FOR A VNX 5700,"$54,293","$40,177",Storage,EMC
5353,UNISPHERE UPG FOR UNIFIED VNX5700,"$43,434","$32,141",Storage,EMC
5354,UNISPHERE FOR UNIFIED FOR A VNX7500,"$70,582","$52,231",Storage,EMC
5355,UNISPHERE UPG FOR UNIFIED VNX7500,"$56,466","$41,785",Storage,EMC
5356,LOCAL PROTECTION SUITE FOR VNX5100=IC,"$2,063","$1,857",Storage,EMC
5357,Total Protection Pack for VNX5100=IC,"$11,166","$10,049",Storage,EMC
5358,TOTAL EFFICENCY PACK for VNX5700=IC,"$130,808","$96,798",Storage,EMC
5359,LOCAL PROTECTION SUITE FOR VNX5700=IC,"$13,559","$10,034",Storage,EMC
5360,Total Protection Pack for VNX5700=IC,"$73,494","$54,386",Storage,EMC
5361,REMOTE PROTECTION SUITE FOR VNX5700=IC,"$33,898","$25,085",Storage,EMC
5362,TOTAL EFFICENCY PACK for VNX7500=IC,"$213,082","$157,681",Storage,EMC
5363,LOCAL PROTECTION SUITE FOR VNX7500=IC,"$16,949","$12,542",Storage,EMC
5364,Total Protection Pack for VNX7500=IC,"$115,016","$85,112",Storage,EMC
5365,REMOTE PROTECTION SUITE FOR VNX7500=IC,"$72,881","$53,932",Storage,EMC
5366,VNX5200 Controller Based Encryp Suite=IC,"$2,340","$1,732",Storage,EMC
5367,VNX5200 Total Efficiency Pack=IC,"$22,191","$16,421",Storage,EMC
5368,VNX5200 Software Essentials Pack=IC,"$6,015","$4,451",Storage,EMC
5369,VNX5200 FAST Suite=IC,"$4,177","$3,091",Storage,EMC
5370,VNX5200 Local Protection Suite=IC,"$3,334","$2,467",Storage,EMC
5371,VNX5200 Total Protection Pack=IC,"$19,972","$14,779",Storage,EMC
5372,VNX5200 Remote Protection Suite=IC,"$8,594","$6,360",Storage,EMC
5373,VNX5200 Events and Retention Suite=IC,"$1,497","$1,108",Storage,EMC
5374,VNX5200 Unisphere Block Suite=IC,"$7,054","$5,220",Storage,EMC
5375,VNX5200 Unisphere File Suite=IC,"$5,486","$4,060",Storage,EMC
5376,VNX5200 Unisphere Unified Suite=IC,"$9,014","$6,670",Storage,EMC
5377,VNX5200 Software Essentials Pack=IC,"$6,015","$4,451",Storage,EMC
5378,BLOCK TO UNIFIED UPG KIT FOR VNX5300,"$4,988","$4,489",Storage,EMC
5379,FILE TO UNIFIED UPG KIT FOR VNX5300,"$6,413","$5,772",Storage,EMC
5380,VNX5400 Controller Based Encryp Suite=IC,"$3,725","$2,757",Storage,EMC
5381,VNX5400 Total Efficiency Pack=IC,"$36,378","$26,920",Storage,EMC
5382,VNX5400 Software Essentials=IC,"$11,535","$8,536",Storage,EMC
5383,VNX5400 FAST Suite=IC,"$8,543","$6,322",Storage,EMC
5384,VNX5400 Local Protection Suite=IC,"$5,941","$4,396",Storage,EMC
5385,VNX5400 Total Protection Pack=IC,"$32,740","$24,228",Storage,EMC
5386,VNX5400 Remote Protection Suite=IC,"$15,313","$11,332",Storage,EMC
5387,VNX5400 Events and Retention Suite=IC,"$2,382","$1,763",Storage,EMC
5388,VNX5400 Unisphere Block Suite=IC,"$8,730","$6,460",Storage,EMC
5389,VNX5400 Unisphere File Suite=IC,"$6,491","$4,803",Storage,EMC
5390,VNX5400 Unisphere Unified Suite=IC,"$10,744","$7,951",Storage,EMC
5391,VNX5400 Software Essentials Pack=IC,"$11,535","$8,536",Storage,EMC
5392,VNX5400 Unisphere File Suite UPG=IC,"$5,195","$3,844",Storage,EMC
5393,BLOCK TO UNIFIED UPG KIT FOR VNX5500,"$11,663","$8,631",Storage,EMC
5394,FILE TO UNIFIED UPG KIT FOR VNX5500,"$15,685","$11,607",Storage,EMC
5395,VNX5600 Controller Based Encryp Suite=IC,"$6,515","$4,821",Storage,EMC
5396,VNX5600 Total Efficiency Pack=IC,"$58,378","$43,200",Storage,EMC
5397,VNX5600 Software Essentials Pack=IC,"$33,130","$24,516",Storage,EMC
5398,VNX5600 FAST Suite=IC,"$27,608","$20,430",Storage,EMC
5399,VNX5600 Local Protection Suite=IC,"$9,864","$7,299",Storage,EMC
5400,VNX5600 Total Protection Pack=IC,"$52,540","$38,880",Storage,EMC
5401,VNX5600 Remote Protection Suite=IC,"$22,026","$16,299",Storage,EMC
5402,VNX5600 Events and Retention Suite=IC,"$4,014","$2,970",Storage,EMC
5403,VNX5600 Unisphere Block Suite=IC,"$15,810","$11,699",Storage,EMC
5404,VNX5600 Unisphere File Suite=IC,"$11,756","$8,699",Storage,EMC
5405,VNX5600 Unisphere Unified Suite=IC,"$19,458","$14,399",Storage,EMC
5406,VNX5600 Software Essentials Pack=IC,"$33,130","$24,516",Storage,EMC
5407,VNX5600 Unisphere File Suite UPG=IC,"$9,405","$6,960",Storage,EMC
5408,BLOCK TO UNIFIED UPG KIT FOR VNX5700,"$34,386","$25,446",Storage,EMC
5409,FILE TO UNIFIED UPG KIT FOR VNX5700,"$34,386","$25,446",Storage,EMC
5410,VNX5800 Software Essentials Pack=IC,"$73,690","$54,531",Storage,EMC
5411,BLOCK TO UNIFIED UPG KIT FOR VNX7500,"$46,149","$34,150",Storage,EMC
5412,FILE TO UNIFIED UPG KIT FOR VNX7500,"$46,149","$34,150",Storage,EMC
5413,VNX7600 Controller Based Encryp Suite=IC,"$11,365","$8,410",Storage,EMC
5414,VNX7600 Total Efficiency Pack=IC,"$156,828","$116,053",Storage,EMC
5415,VNX7600 Software Essentials Pack=IC,"$109,095","$80,730",Storage,EMC
5416,VNX7600 FAST Suite=IC,"$95,695","$70,814",Storage,EMC
5417,VNX7600 Local Protection Suite=IC,"$15,593","$11,539",Storage,EMC
5418,VNX7600 Total Protection Pack=IC,"$105,815","$78,303",Storage,EMC
5419,VNX7600 Remote Protection Suite=IC,"$67,051","$49,618",Storage,EMC
5420,VNX7600 Events and Retention Suite=IC,"$4,574","$3,385",Storage,EMC
5421,VNX7600 Unisphere Block Suite=IC,"$43,380","$32,101",Storage,EMC
5422,VNX7600 Unisphere File Suite=IC,"$43,380","$32,101",Storage,EMC
5423,VNX7600 Unisphere Unified Suite=IC,"$66,347","$49,097",Storage,EMC
5424,VNX7600 Software Essentials Pack=IC,"$109,095","$80,730",Storage,EMC
5425,VNX7600 Unisphere File Suite UPG=IC,"$34,705","$25,682",Storage,EMC
5426,VNX8000 Controller Based Encryp Suite=IC,"$17,170","$12,706",Storage,EMC
5427,VNX8000 Total Efficiency Pack=IC,"$236,947","$175,341",Storage,EMC
5428,VNX8000 Software Essentials Pack=IC,"$166,270","$123,040",Storage,EMC
5429,VNX8000 FAST Suite=IC,"$144,582","$106,991",Storage,EMC
5430,VNX8000 Local Protection Suite=IC,"$23,559","$17,434",Storage,EMC
5431,VNX8000 Total Protection Pack=IC,"$159,872","$118,305",Storage,EMC
5432,VNX8000 Remote Protection Suite=IC,"$101,305","$74,966",Storage,EMC
5433,VNX8000 Events and Retention Suite=IC,"$6,911","$5,114",Storage,EMC
5434,VNX8000 Unisphere Block Suite=IC,"$65,070","$48,152",Storage,EMC
5435,VNX8000 Unisphere File Suite=IC,"$65,070","$48,152",Storage,EMC
5436,VNX8000 Unisphere Unified Suite=IC,"$99,521","$73,646",Storage,EMC
5437,VNX8000 Software Essentials Pack=IC,"$166,270","$123,040",Storage,EMC
5438,VNX OE CAPACITY TIER PER TB for VNX=IC,$266,$197,Storage,EMC
5439,VNXB OE PER TB HI CAPACITY UPGRADE,$266,$197,Storage,EMC
5440,VNX OE PERF TIER PER TB for VNX=IC,$583,$431,Storage,EMC
5441,VNXB OE PER TB PERFORMANCE UPGRADE,$583,$431,Storage,EMC
5442,VNX OE PER TB HI CAP-VNX5500;5700;7500,$400,$296,Storage,EMC
5443,VNX OE CAP TIER/TB FOR VNX5500/5700/7500,$400,$296,Storage,EMC
5444,VNXOE CAP TIER/TB FOR DIP CONV,$320,$237,Storage,EMC
5445,VNX OE PER TB PER FOR VNX5500;5700;7500,"$1,091",$807,Storage,EMC
5446,VNX OE PERF TIER/TB FOR VNX55/57/75-UPG,"$1,091",$807,Storage,EMC
5447,VNXOE PERF TIER/TB FOR DIP CONV,$873,$646,Storage,EMC
5448,TOTAL VALUE PACK for VNX5100,"$11,584","$10,426",Storage,EMC
5449,VNX 100GB FAST CACHE 25X2.5 DPE/DAE NEBS,"$2,680","$1,983",Storage,EMC
5450,VNX 100GB FASTCACHE 25X2.5DPE/DAE NEB UG,"$3,620","$2,679",Storage,EMC
5451,VNX 200GB FAST CACHE 25X2.5 DPE/DAE NEBS,"$4,230","$3,130",Storage,EMC
5452,VNX 200GB FASTCACHE 25X2.5DPE/DAE NEB UG,"$5,710","$4,225",Storage,EMC
5453,VNX 100GB FAST CACHE 60X3.5 DAE NEBS,"$2,680","$1,983",Storage,EMC
5454,VNX 100GB FASTCACHE 60X3.5 DAE NEBS UPG,"$3,620","$2,679",Storage,EMC
5455,VNX 200GB FAST CACHE 60X3.5 DAE NEBS,"$4,230","$3,130",Storage,EMC
5456,VNX 200GB FASTCACHE 60X3.5 DAE NEBS UPG,"$5,710","$4,225",Storage,EMC
5457,VNX 100GB FAST CACHE 15X3.5 DAE NEBS,"$2,680","$1,983",Storage,EMC
5458,VNX 100GB FASTCACHE 15X3.5 DAE NEBS UPG,"$3,620","$2,679",Storage,EMC
5459,VNX 200GB FAST CACHE 15X3.5 DAE NEBS,"$4,230","$3,130",Storage,EMC
5460,VNX 200GB FASTCACHE 15X3.5 DAE NEBS UPG,"$5,710","$4,225",Storage,EMC
5461,VNX 1TB NL SAS 25X2.5 DPE/DAE NEBS,$985,$729,Storage,EMC
5462,VNX 100GB SSD 25X2.5 DPE/DAE NEBS UPG,"$3,620","$2,679",Storage,EMC
5463,VNX 200GB SSD 25X2.5 DPE/DAE NEBS,"$4,230","$3,130",Storage,EMC
5464,VNX 200GB SSD 25X2.5 DPE/DAE NEBS UPG,"$5,710","$4,225",Storage,EMC
5465,VNX 100GB FASTVP SSD 25X2.5 DPE/DAE NEBS,"$2,040","$1,510",Storage,EMC
5466,VNX 100GB FASTVP SSD 25X2.5 NEBS UPG,"$2,450","$1,813",Storage,EMC
5467,VNX 200GB FASTVP SSD 25X2.5 DPE/DAE NEBS,"$2,345","$1,735",Storage,EMC
5468,VNX 200GB FASTVP SSD 25X2.5 NEBS UPG,"$2,815","$2,083",Storage,EMC
5469,VNX 400GB FASTVP SSD 25X2.5 DPE/DAE NEBS,"$4,390","$3,249",Storage,EMC
5470,VNX 400GB FASTVP SSD 25X2.5 NEBS UPG,"$5,265","$3,896",Storage,EMC
5471,VNX 2TB NL SAS 60X3.5 DAE NEBS,$990,$733,Storage,EMC
5472,VNX 2TB NL SAS 60X3.5 DAE NEBS UPG,"$1,335",$988,Storage,EMC
5473,VNX 3TB NL SAS 60X3.5 DAE NEBS,"$1,335",$988,Storage,EMC
5474,VNX 3TB NL SAS 60X3.5 DAE NEBS UPG,"$1,800","$1,332",Storage,EMC
5475,VNX 4TB NL SAS 60X3.5 DAE NEBS,"$1,505","$1,114",Storage,EMC
5476,VNX 4TB NL SAS 60X3.5 DAE NEBS UPG,"$2,020","$1,495",Storage,EMC
5477,VNX 1.2TB 10K SAS 60X3.5 DAE NEBS,"$1,570","$1,162",Storage,EMC
5478,VNX 1.2TB 10K SAS 60X3.5 DAE NEBS UPG,"$2,130","$1,576",Storage,EMC
5479,VNX 600GB 10K SAS 60X3.5 DAE NEBS,$950,$703,Storage,EMC
5480,VNX 600GB 10K SAS 60X3.5 DAE NEBS UPG,"$1,285",$951,Storage,EMC
5481,VNX 900GB 10K SAS 60X3.5 DAE NEBS,"$1,245",$921,Storage,EMC
5482,VNX 900GB 10K SAS 60X3.5 DAE NEBS UPG,"$1,685","$1,247",Storage,EMC
5483,VNX 300GB 15K SAS 60X3.5 DAE NEBS,"$1,000",$740,Storage,EMC
5484,VNX 300GB 15K SAS 60X3.5 DAE NEBS UPG,"$1,355","$1,003",Storage,EMC
5485,VNX 100GB SSD 60X3.5 DAE NEBS,"$2,680","$1,983",Storage,EMC
5486,VNX 100GB SSD 60X3.5 DAE NEBS UPG,"$3,620","$2,679",Storage,EMC
5487,VNX 200GB SSD 60X3.5 DAE NEBS,"$4,230","$3,130",Storage,EMC
5488,VNX 200GB SSD 60X3.5 DAE NEBS UPG,"$5,710","$4,225",Storage,EMC
5489,VNX 100GB FAST VP SSD 60X3.5 DAE NEBS,"$2,040","$1,510",Storage,EMC
5490,VNX 100GB FAST VP SSD 60X3.5 DAE NEBS UG,"$2,450","$1,813",Storage,EMC
5491,VNX 200GB FAST VP SSD 60X3.5 DAE NEBS,"$2,345","$1,735",Storage,EMC
5492,VNX 200GB FAST VP SSD 60X3.5 DAE NEBS UG,"$2,815","$2,083",Storage,EMC
5493,VNX 400GB FAST VP SSD 60X3.5 DAE NEBS,"$4,390","$3,249",Storage,EMC
5494,VNX 400GB FAST VP SSD 60X3.5 DAE NEBS UG,"$5,265","$3,896",Storage,EMC
5495,VNX 2TB NL SAS 15X3.5 DAE NEBS,$990,$733,Storage,EMC
5496,VNX 2TB NL SAS 15X3.5 DAE NEBS UPG,"$1,335",$988,Storage,EMC
5497,VNX 3TB NL SAS 15X3.5 DAE NEBS,"$1,335",$988,Storage,EMC
5498,VNX 3TB NL SAS 15X3.5 DAE NEBS UPG,"$1,800","$1,332",Storage,EMC
5499,VNX 4TB NL SAS 15X3.5 DAE NEBS,"$1,505","$1,114",Storage,EMC
5500,VNX 4TB NL SAS 15X3.5 DAE NEBS UPG,"$2,020","$1,495",Storage,EMC
5501,VNX 1.2TB 10K SAS 15X3.5 DAE NEBS,"$1,580","$1,169",Storage,EMC
5502,VNX 1.2TB 10K SAS 15X3.5 DAE NEBS UPG,"$2,130","$1,576",Storage,EMC
5503,VNX 600GB 10K SAS 15X3.5 DAE NEBS,$950,$703,Storage,EMC
5504,VNX 600GB 10K SAS 15X3.5 DAE NEBS UPG,"$1,285",$951,Storage,EMC
5505,VNX 900GB 10K SAS 15X3.5 DAE NEBS,"$1,245",$921,Storage,EMC
5506,VNX 900GB 10K SAS 15X3.5 DAE NEBS UPG,"$1,685","$1,247",Storage,EMC
5507,VNX 300GB 15K SAS 15X3.5 DAE NEBS,"$1,000",$740,Storage,EMC
5508,VNX 300GB 15K SAS 15X3.5 DAE NEBS UPG,"$1,355","$1,003",Storage,EMC
5509,VNX 600GB 15K SAS 15X3.5 DAE NEBS,"$1,535","$1,136",Storage,EMC
5510,VNX 600GB 15K SAS 15X3.5 DAE NEBS UPG,"$2,075","$1,536",Storage,EMC
5511,VNX 100GB SSD 15X3.5 DAE NEBS,"$2,680","$1,983",Storage,EMC
5512,VNX 100GB SSD 15X3.5 DAE NEBS UPG,"$3,620","$2,679",Storage,EMC
5513,VNX 200GB SSD 15X3.5' DAE NEBS,"$4,230","$3,130",Storage,EMC
5514,Flash Power Pack VNX2 800GB 25X2.5 UPG,"$224,875","$166,408",Storage,EMC
5515,VNX 100GB FAST VP EFD 120X2.5 DAE,"$1,855","$1,373",Storage,EMC
5516,VNX 100GB FAST VP EFD 120X2.5 DAE UPG,"$2,225","$1,647",Storage,EMC
5517,VNX 100GB FAST VP EFD 120X2.5 DAE UPG,"$2,225","$1,647",Storage,EMC
5518,VNX 800GB MLC SSD 60X3.5 DAE,"$7,495","$5,546",Storage,EMC
5519,VNX 800GB MLC SSD 60X3.5 DAE U/G,"$8,995","$6,656",Storage,EMC
5520,Flash Power Pack VNX2 200GB 100x3.5,"$185,400","$137,196",Storage,EMC
5521,Flash Power Pack VNX2 200GB 21x3.5,"$44,730","$33,100",Storage,EMC
5522,Flash Power Pack VNX2 200GB 25x3.5,"$53,250","$39,405",Storage,EMC
5523,Flash Power Pack VNX2 200GB 50x3.5,"$100,425","$74,315",Storage,EMC
5524,Flash Power Pack VNX2 200GB 100x3.5 UPG,"$222,480","$164,635",Storage,EMC
5525,Flash Power Pack VNX2 200GB 21x3.5 UPG,"$53,655","$39,705",Storage,EMC
5526,Flash Power Pack VNX2 200GB 25x3.5 UPG,"$63,875","$47,268",Storage,EMC
5527,Flash Power Pack VNX2 200GB 50x3.5 UPG,"$120,510","$89,177",Storage,EMC
5528,Flash Power Pack VNX2 400GB 21x3.5,"$83,790","$62,005",Storage,EMC
5529,Flash Power Pack VNX2 400GB 25x3.5,"$99,750","$73,815",Storage,EMC
5530,Flash Power Pack VNX2 400GB 50x3.5,"$190,775","$141,174",Storage,EMC
5531,Flash Power Pack VNX2 400GB 21x3.5 UPG,"$100,590","$74,437",Storage,EMC
5532,Flash Power Pack VNX2 400GB 25x3.5 UPG,"$119,750","$88,615",Storage,EMC
5533,Flash Power Pack VNX2 400GB 50x3.5 UPG,"$228,930","$169,408",Storage,EMC
5534,VNX 800GB MLC SSD 15X3.5 DAE,"$7,495","$5,546",Storage,EMC
5535,Flash Power Pack VNX2 800GB 21x3.5,"$157,395","$116,472",Storage,EMC
5536,Flash Power Pack VNX2 800GB 25x3.5,"$187,375","$138,658",Storage,EMC
5537,VNX 800GB MLC SSD 15X3.5 DAE U/G,"$8,995","$6,656",Storage,EMC
5538,Flash Power Pack VNX2 800GB 21x3.5 UPG,"$188,895","$139,782",Storage,EMC
5539,Flash Power Pack VNX2 800GB 25x3.5 UPG,"$224,875","$166,408",Storage,EMC
5540,VNX 1.2TB 10K VAULT 25X2.5 DPE/DAE NEBS,"$6,340","$4,692",Storage,EMC
5541,VNX 300GB 15K VAULT 25X2.5 DPE/DAE NEBS,"$5,465","$4,044",Storage,EMC
5542,VNX 400GB SSD VAULT 25X2.5 DPE/DAE NEBS,"$17,560","$12,994",Storage,EMC
5543,VNX 600GB 10K VAULT 25X2.5 DPE/DAE NEBS,"$3,785","$2,801",Storage,EMC
5544,VNX 900GB 10K VAULT 25X2.5 DPE/DAE NEBS,"$4,985","$3,689",Storage,EMC
5545,VNX 1000GB SAS VAULT 25X2.5 DPE/DAE NEBS,"$3,940","$2,916",Storage,EMC
5546,VNX 300GB 15K VAULT 60X3.5 DAE NEBS,"$4,005","$2,964",Storage,EMC
5547,VNX 400GB SSD VAULT 60X3.5 DAE NEBS,"$17,560","$12,994",Storage,EMC
5548,VNX 600GB 10K VAULT 60X3.5 DAE NEBS,"$3,785","$2,801",Storage,EMC
5549,VNX 900GB 10K VAULT 60X3.5 DAE NEBS,"$4,985","$3,689",Storage,EMC
5550,VNX 300GB 15K VAULT 15X3.5 DAE NEBS,"$4,005","$2,964",Storage,EMC
5551,VNX 400GB SSD VAULT 15X3.5 DAE NEBS,"$17,560","$12,994",Storage,EMC
5552,VNX 600GB 10K VAULT 15X3.5 DAE NEBS,"$3,785","$2,801",Storage,EMC
5553,VNX 600GB 15K VAULT 15X3.5 DAE NEBS,"$6,140","$4,544",Storage,EMC
5554,VNX 900GB 10K VAULT 15X3.5 DAE NEBS,"$4,985","$3,689",Storage,EMC
5555,VNXB52 DME: 1 DM+FC SLIC-BTU Fld Install,"$9,460","$7,000",Storage,EMC
5556,CONVERT VNX52/54 DPE TO VNX5600 DPE,"$13,657","$10,106",Storage,EMC
5557,CONVERT VNX52/54 DM TO VNX5600 DM,"$7,612","$5,633",Storage,EMC
5558,CONVERT VNX52/54/56 DPE TO VNX58 DPE,"$23,120","$17,109",Storage,EMC
5559,CONVERT VNX52/54/56 DM TO VNX58 DM,"$23,476","$17,372",Storage,EMC
5560,CONVERT VNX52/4/6/58 DPE TO VNX76 DPE,"$43,761","$32,383",Storage,EMC
5561,CONVERT VNX52/4/6/58 DM TO VNX76 DM,"$51,106","$37,818",Storage,EMC
5562,CONVERT VNX5200 DPE TO VNX5400 DPE,"$8,270","$6,120",Storage,EMC
5563,VNXB54 DME: 1 DM+FC SLIC-BTU Fld Install,"$9,820","$7,267",Storage,EMC
5564,VNXB56 DME: 1 DM+FC SLIC-BTU Fld Install,"$11,800","$8,732",Storage,EMC
5565,VNXB58 DME: 1 DM+FC SLIC-BTU Fld install,"$19,730","$14,600",Storage,EMC
5566,Data at Rest Encryption for VNX5600=IC,"$5,210","$3,855",Storage,EMC
5567,Data at Rest Encryption for VNX5800=IC,"$7,410","$5,483",Storage,EMC
5568,Data at Rest Encryption for VNX7600=IC,"$9,090","$6,727",Storage,EMC
5569,VNX5400 Total Efficiency Pack=IC,"$29,100","$21,534",Storage,EMC
5570,VNX5600 Total Efficiency Pack=IC,"$46,700","$34,558",Storage,EMC
5571,VNX5800 Total Efficiency Pack=IC,"$83,715","$61,949",Storage,EMC
5572,VNX7600 Total Efficiency Pack=IC,"$125,460","$92,840",Storage,EMC
5573,VNX5400 FAST Suite=IC,"$6,835","$5,058",Storage,EMC
5574,VNX5600 FAST Suite=IC,"$22,085","$16,343",Storage,EMC
5575,VNX5800 FAST Suite=IC,"$56,465","$41,784",Storage,EMC
5576,VNX7600 FAST Suite=IC,"$76,555","$56,651",Storage,EMC
5577,VNX5400 Local Protection Suite=IC,"$4,755","$3,519",Storage,EMC
5578,VNX5600 Local Protection Suite=IC,"$7,890","$5,839",Storage,EMC
5579,VNX5800 Local Protection Suite=IC,"$10,845","$8,025",Storage,EMC
5580,VNX7600 Local Protection Suite=IC,"$12,475","$9,232",Storage,EMC
5581,VNX5400 Total Protection Pack=IC,"$26,190","$19,381",Storage,EMC
5582,VNX5600 Total Protection Pack=IC,"$42,030","$31,102",Storage,EMC
5583,VNX5800 Total Protection Pack=IC,"$58,795","$43,508",Storage,EMC
5584,VNX7600 Total Protection Pack=IC,"$84,650","$62,641",Storage,EMC
5585,VNX5400 Remote Protection Suite=IC,"$12,250","$9,065",Storage,EMC
5586,VNX5600 Remote Protection Suite=IC,"$17,620","$13,039",Storage,EMC
5587,VNX5800 Remote Protection Suite=IC,"$27,120","$20,069",Storage,EMC
5588,VNX7600 Remote Protection Suite=IC,"$53,640","$39,694",Storage,EMC
5589,VNX5400 Events and Retention Suite=IC,"$1,905","$1,410",Storage,EMC
5590,VNX5600 Events and Retention Suite=IC,"$3,210","$2,375",Storage,EMC
5591,VNX5800 Events and Retention Suite=IC,"$3,410","$2,523",Storage,EMC
5592,VNX7600 Events and Retention Suite=IC,"$3,660","$2,708",Storage,EMC
5593,VNX5400 Unisphere Block Suite UPG=IC,"$6,985","$5,169",Storage,EMC
5594,VNX5600 Unisphere Block Suite UPG=IC,"$12,650","$9,361",Storage,EMC
5595,VNX5800 Unisphere Block Suite UPG=IC,"$25,860","$19,136",Storage,EMC
5596,VNX7600 Unisphere Block Suite UPG=IC,"$34,705","$25,682",Storage,EMC
5597,VNX5400 Unisphere Unified Suite UPG=IC,"$8,595","$6,360",Storage,EMC
5598,VNX5600 Unisphere Unified Suite UPG=IC,"$15,565","$11,518",Storage,EMC
5599,VNX5800 Unisphere Unified Suite UPG=IC,"$34,730","$25,700",Storage,EMC
5600,VNX7600 Unisphere Unified Suite UPG=IC,"$53,080","$39,279",Storage,EMC
5601,BLOCK TO UNIFIED UPG KIT FOR VNX5200=IC,"$2,940","$2,176",Storage,EMC
5602,BLOCK TO UNIFIED UPG KIT FOR VNX5200,"$2,940","$2,176",Storage,EMC
5603,BLOCK TO UNIFIED UPG KIT FOR VNX5400=IC,"$3,020","$2,235",Storage,EMC
5604,Data at Rest Encryption for VNX5400=IC,"$2,980","$2,205",Storage,EMC
5605,VNX5400 Total Efficiency Pack=IC,"$29,100","$21,534",Storage,EMC
5606,VNX5400 FAST Suite=IC,"$6,835","$5,058",Storage,EMC
5607,VNX5400 Local Protection Suite=IC,"$4,755","$3,519",Storage,EMC
5608,VNX5400 Total Protection Pack=IC,"$42,030","$31,102",Storage,EMC
5609,VNX5400 Remote Protection Suite=IC,"$12,250","$9,065",Storage,EMC
5610,VNX5400 Events and Retention Suite=IC,"$1,905","$1,410",Storage,EMC
5611,BLOCK TO UNIFIED UPG KIT FOR VNX5400,"$3,020","$2,235",Storage,EMC
5612,VNX5400 Unisphere Block Suite UPG=IC,"$6,985","$5,169",Storage,EMC
5613,VNX5400 Unisphere Unified Suite UPG=IC,"$8,595","$6,360",Storage,EMC
5614,BLOCK TO UNIFIED UPG KIT FOR VNX5600=IC,"$4,740","$3,508",Storage,EMC
5615,Data at Rest Encryption for VNX5600=IC,"$5,210","$3,855",Storage,EMC
5616,VNX5600 Total Efficiency Pack=IC,"$46,700","$34,558",Storage,EMC
5617,VNX5600 FAST Suite=IC,"$22,085","$16,343",Storage,EMC
5618,Data at Rest Encryption for VNX7600=IC,"$9,090","$6,727",Storage,EMC
5619,VNX7600 Total Efficiency Pack=IC,"$125,460","$92,840",Storage,EMC
5620,VNX7600 FAST Suite=IC,"$76,555","$56,651",Storage,EMC
5621,VNX7600 Local Protection Suite=IC,"$12,475","$9,232",Storage,EMC
5622,VNX7600 Total Protection Pack=IC,"$84,650","$62,641",Storage,EMC
5623,VNX7600 Remote Protection Suite=IC,"$53,640","$39,694",Storage,EMC
5624,VNX7600 Events and Retention Suite=IC,"$3,660","$2,708",Storage,EMC
5625,BLOCK TO UNIFIED UPG KIT FOR VNX7600,"$25,265","$18,696",Storage,EMC
5626,VNX7600 Unisphere Block Suite UPG=IC,"$34,705","$25,682",Storage,EMC
5627,VNX7600 Unisphere Unified Suite UPG=IC,"$53,080","$39,279",Storage,EMC
5628,BLOCK TO UNIFIED UPG KIT FOR VNX8000=IC,"$37,895","$28,042",Storage,EMC
5629,BLOCK TO UNIFIED UPG KIT FOR VNX8000,"$37,895","$28,042",Storage,EMC
5630,VNXE1600 100GB FAST CACHE 25X2.5 NEBS,"$2,020","$1,818",Storage,EMC
5631,VNXE1600 100GB FAST CACHE 25X2.5 NEBS UG,"$2,420","$2,178",Storage,EMC
5632,VNXE1600 100GB FAST CACHE 25X2.5 NEBS UG,"$2,420","$2,178",Storage,EMC
5633,VNXE1600 100GB FAST CACHE 12X3.5 NEBS,"$2,020","$1,818",Storage,EMC
5634,VNXE1600 100GB FAST CACHE 12X3.5 NEBS UG,"$2,420","$2,178",Storage,EMC
5635,VNXE1600 100GB FAST CACHE 12X3.5 NEBS UG,"$2,420","$2,178",Storage,EMC
5636,VNXE1600 200GB FAST CACHE 12X3.5 NEBS,"$3,195","$2,876",Storage,EMC
5637,VNXE1600 200GB FAST CACHE 12X3.5 NEBS UG,"$3,830","$3,447",Storage,EMC
5638,VNXE1600 200GB FAST CACHE 12X3.5 NEBS UG,"$3,830","$3,447",Storage,EMC
5639,VNXe 3200 100GB F-CACHE 25X2.5 NEBS,"$2,020","$1,818",Storage,EMC
5640,VNXe 3200 100GB F-CACHE 25X2.5 NEB U/G,"$2,725","$2,453",Storage,EMC
5641,VNXe 3200 100GB F-CACHE 25X2.5 NEB U/G,"$2,725","$2,453",Storage,EMC
5642,VNXe 3200 200GB F-CACHE 25X2.5 NEBS,"$3,195","$2,876",Storage,EMC
5643,VNXe 3200 200GB F-CACHE 25X2.5 NEBS U/G,"$4,315","$3,884",Storage,EMC
5644,VNXe 3200 200GB F-CACHE 25X2.5 NEBS U/G,"$4,315","$3,884",Storage,EMC
5645,VNXe 3200 100GB F-CACHE 12X3.5 NEBS,"$2,020","$1,818",Storage,EMC
